,starting coordinate,ending coordinate,vertices,issues ID,severe issue,minor issue,total distance,ave_severe_issue/meter,ave_minor_issue/meter,elevation
2534,"47.5992914,-122.3285139","47.5993583,-122.3299884","[(47.5992914, -122.3285139), (47.5992919, -122.3288586), (47.5992964, -122.3291164), (47.5999603, -122.3291145), (47.5999268, -122.3301454), (47.5997902, -122.3300311), (47.5997258, -122.3299772), (47.5996953, -122.3300568), (47.5996334, -122.3302186), (47.5993583, -122.3299884)]","[27110, 27115, 27127]",0,3,317.716706531,0,0.009442374097210252,"[0.0474, 0.0567, 0.0258, 0.0387, -0.0137, -0.0137, 0.0096, 0.0096, -0.0184]"
2535,"47.5996631,-122.3170956","47.5986681,-122.3173465","[(47.5996631, -122.3170956), (47.5992715, -122.3170923), (47.5991015, -122.3171028), (47.5990886, -122.317344), (47.5986681, -122.3173465)]",[40146],1,0,122.399000821,0.008170001334089927,0,"[-0.0524, 0.0476, -0.011, 0.0093]"
2536,"47.5507061,-122.2580598","47.551102,-122.2593222","[(47.5507061, -122.2580598), (47.551102, -122.2593222)]",[],0,0,264.604653777,0,0,"[0.0048, 0.0048]"
2537,"47.5504785,-122.2578959","47.5507061,-122.2580598","[(47.5504785, -122.2578959), (47.5497904, -122.2575455), (47.5507061, -122.2580598)]",[],0,0,182.24231775,0,0,"[0.0048, 0.0048]"
2538,"47.5597476,-122.2926762","47.5609161,-122.2940313","[(47.5597476, -122.2926762), (47.5607622, -122.2933229), (47.5608694, -122.2934056), (47.5609071, -122.2936929), (47.5609161, -122.2940313)]",[],0,0,196.685178482,0,0,"[-0.0096, -0.0149, 0.0227, -0.0274]"
2539,"47.253875,-122.439628","47.253761,-122.43856",0,0,0,0,0,0,0,0
2540,"47.164142,-122.506912","47.165222,-122.51342",0,0,0,0,0,0,0,0
2541,"47.676924,-122.203348","47.675857,-122.20336",0,0,0,0,0,0,0,0
2542,"47.675094,-122.142322","47.674281,-122.143114",0,0,0,0,0,0,0,0
2543,"47.6613012,-122.341624","47.6614695,-122.342682","[(47.6613012, -122.341624), (47.6613011, -122.3419998), (47.6614695, -122.3420054), (47.6614695, -122.3422784), (47.6614695, -122.342682)]",[128326],0,1,122.089309921,0,0.008190725303045753,"[-0.0329, -0.016, 0.0244, 0.0117]"
2544,"47.6161864,-122.3209549","47.6153214,-122.3215555","[(47.6161864, -122.3209549), (47.6153257, -122.3209387), (47.6153214, -122.3215555)]",[],0,0,147.766743227,0,0,"[0.0242, 0.0249]"
2545,"47.6108325,-122.3389395","47.6139773,-122.3340472","[(47.6108325, -122.3389395), (47.6107619, -122.3388745), (47.6106383, -122.3387451), (47.6107142, -122.3385334), (47.609862, -122.3377538), (47.6097311, -122.3375968), (47.6100898, -122.3367396), (47.6101969, -122.3365027), (47.6105778, -122.3355918), (47.610716, -122.3357277), (47.6115757, -122.3365146), (47.6116961, -122.3366177), (47.6125553, -122.3374045), (47.612629, -122.3372513), (47.6127764, -122.3373688), (47.6131495, -122.3364762), (47.6130193, -122.3363177), (47.61311, -122.336131), (47.6134994, -122.3352032), (47.6135745, -122.335023), (47.6139502, -122.334117), (47.6139773, -122.3340472)]","[10542, 10565, 39678, 10563, 10566, 39605, 39462]",0,7,1071.43173643,0,0.006533314033918046,"[0.0222, -0.0178, -0.0167, -0.0215, -0.0214, -0.0066, 0.0047, -0.0062, 0.0163, -0.024, 0.0194, -0.0178, -0.0142, 0.0054, -0.0076, 0.0267, 0.0116, -0.0171, 0.0189, -0.0438, 0.0205]"
2546,"47.479647,-122.217176","47.481383,-122.214714",0,0,0,0,0,0,0,0
2547,"47.480709,-122.208892","47.480701,-122.20877",0,0,0,0,0,0,0,0
2548,"47.214008,-122.469604","47.214721,-122.472373",0,0,0,0,0,0,0,0
2549,"47.753707,-122.275756","47.755142,-122.27848",0,0,0,0,0,0,0,0
2550,"47.6641605,-122.3131982","47.6644663,-122.312051","[(47.6641605, -122.3131982), (47.6648253, -122.3131881), (47.6648264, -122.3129615), (47.6648201, -122.3120454), (47.6644663, -122.312051)]","[137578, 137583]",0,2,216.144536606,0,0.009253067560297009,"[0.0196, 0.047, -0.0465, 0.0183]"
2551,"47.6610945,-122.3262618","47.6614301,-122.3254717","[(47.6610945, -122.3262618), (47.6612656, -122.3262593), (47.6612648, -122.3261011), (47.6614332, -122.3260986), (47.6614301, -122.3254717)]",[],0,0,112.464650658,0,0,"[0.0589, 0.0, 0.0641, -0.0029]"
2552,"47.6107824,-122.337367","47.6120424,-122.3369348","[(47.6107824, -122.337367), (47.6110919, -122.3376311), (47.6111831, -122.337451), (47.6113146, -122.3375277), (47.6114945, -122.3371034), (47.6116961, -122.3366177), (47.6120424, -122.3369348)]",[39603],0,1,221.72626004,0,0.004510065699114708,"[0.0033, -0.0355, 0.0191, -0.0398, -0.0117, -0.0178]"
2553,"47.6106798,-122.3386293","47.6109755,-122.3375318","[(47.6106798, -122.3386293), (47.6107142, -122.3385334), (47.6108609, -122.3386489), (47.6112318, -122.3377627), (47.6110919, -122.3376311), (47.6109755, -122.3375318)]",[],0,0,159.43509744,0,0,"[-0.0167, 0.0, -0.0294, 0.0109, 0.0033]"
2554,"47.6091527,-122.3374213","47.6084984,-122.3383631","[(47.6091527, -122.3374213), (47.6096436, -122.3378701), (47.6092845, -122.3387288), (47.6091862, -122.3389923), (47.6084984, -122.3383631)]","[10612, 10644, 10647, 10649]",0,4,280.931669866,0,0.014238337749200452,"[0.0087, -0.0145, 0.0, 0.0556]"
2555,"47.6084296,-122.3374666","47.6075334,-122.3359399","[(47.6084296, -122.3374666), (47.608653, -122.3369319), (47.6077909, -122.3361429), (47.6076434, -122.3360406), (47.6075334, -122.3359399)]","[10497, 10588, 10477, 10450]",0,4,207.677631523,0,0.019260620273179284,"[-0.0649, 0.0, -0.0331, -0.0027]"
2556,"47.480731,-122.208694","47.480598,-122.208816",0,0,0,0,0,0,0,0
2557,"47.615419,-122.196091","47.61539,-122.195077",0,0,0,0,0,0,0,0
2558,"47.6026519,-122.3311592","47.6021249,-122.3309625","[(47.6026519, -122.3311592), (47.6027426, -122.3312425), (47.6026616, -122.3314519), (47.6021249, -122.3309625)]",[11415],1,0,107.400082656,0.009310979798824897,0,"[-0.0409, 0.0827, 0.0291]"
2559,"47.5868129,-122.3274527","47.5868539,-122.3274522","[(47.5868129, -122.3274527), (47.5862864, -122.3274584), (47.5868539, -122.3274522)]",[],0,0,109.406472063,0,0,"[-0.0012, -0.0012]"
2560,"47.537126,-122.2821499","47.5371257,-122.282029","[(47.537126, -122.2821499), (47.5371241, -122.2814301), (47.5371257, -122.282029)]",[],0,0,131.870464488,0,0,"[-0.0068, -0.0068]"
2561,"47.386664,-122.246649","47.386718,-122.242533",0,0,0,0,0,0,0,0
2562,"47.240673,-122.425857","47.240676,-122.429786",0,0,0,0,0,0,0,0
2563,"47.6614305,-122.3255529","47.6611574,-122.3262609","[(47.6614305, -122.3255529), (47.6614332, -122.3260986), (47.661434, -122.3262568), (47.6612656, -122.3262593), (47.6611574, -122.3262609)]",[],0,0,98.0539087469,0,0,"[-0.0029, 0.0, 0.0641, 0.0589]"
2564,"47.6198385,-122.3202648","47.6223106,-122.3207788","[(47.6198385, -122.3202648), (47.6198352, -122.3207373), (47.6199822, -122.3207396), (47.621022, -122.3207563), (47.6211316, -122.320758), (47.6219284, -122.3207706), (47.6220421, -122.3207746), (47.6223106, -122.3207788)]","[48914, 49818, 49824, 49833, 49839, 49863, 49879, 49898, 49902, 49911]",2,8,294.827960142,0.006783617127222247,0.02713446850888899,"[0.0098, -0.0061, -0.0061, 0.0, -0.0045, -0.0079, -0.0044]"
2565,"47.6088175,-122.3369442","47.6084393,-122.338309","[(47.6088175, -122.3369442), (47.6088798, -122.3368186), (47.6097311, -122.3375968), (47.6096436, -122.3378701), (47.6092845, -122.3387288), (47.6091862, -122.3389923), (47.6084393, -122.338309)]","[10644, 10647, 10649]",0,3,380.486136204,0,0.007884649963678287,"[0.0574, 0.0018, 0.0044, -0.0145, 0.0, 0.0556]"
2566,"47.469805,-122.337502","47.469703,-122.337348",0,0,0,0,0,0,0,0
2567,"47.161151,-122.482826","47.160625,-122.483573",0,0,0,0,0,0,0,0
2568,"47.6507652,-122.3054423","47.6562791,-122.3021927","[(47.6507652, -122.3054423), (47.6511273, -122.3041973), (47.6511333, -122.3041634), (47.6511417, -122.3041316), (47.6550271, -122.302578), (47.6562791, -122.3021927)]","[146549, 146529, 146532, 146535, 146538, 146540, 146545, 146546]",0,8,685.834850059,0,0.011664615758899528,"[-0.0126, -0.0126, -0.0126, -0.0107, 0.0002]"
2569,"47.6060923,-122.3212486","47.6055181,-122.3208938","[(47.6060923, -122.3212486), (47.6061957, -122.3209854), (47.6061702, -122.3209634), (47.6060825, -122.3208881), (47.6055181, -122.3208938)]","[40990, 40991, 41040]",1,2,99.6481094337,0.010035313320870537,0.020070626641741075,"[0.0247, 0.0275, 0.0275, 0.0326]"
2570,"47.5991042,-122.3167138","47.5992846,-122.315178","[(47.5991042, -122.3167138), (47.5991015, -122.3171028), (47.5992715, -122.3170923), (47.5992846, -122.315178)]","[40238, 40245, 39149, 39151, 39166, 39167, 39171, 39175, 39180, 39182, 39189, 39192]",2,10,247.367814874,0.008085126195645224,0.040425630978226115,"[0.0018, 0.0476, -0.0025]"
2571,"47.5507061,-122.2580598","47.5504501,-122.2578795","[(47.5507061, -122.2580598), (47.5497904, -122.2575455), (47.5504501, -122.2578795)]",[],0,0,178.967557108,0,0,"[0.0048, 0.0048]"
2572,"47.5610915,-122.2871585","47.5604304,-122.2869011","[(47.5610915, -122.2871585), (47.562766, -122.2876966), (47.5628751, -122.2877292), (47.5628926, -122.2867802), (47.5628936, -122.2866158), (47.5628878, -122.2861144), (47.5628866, -122.2859525), (47.5628832, -122.2850167), (47.5627736, -122.2850144), (47.5618267, -122.2849935), (47.5618267, -122.2849928), (47.5618284, -122.2848296), (47.5617188, -122.2848281), (47.5617184, -122.2849896), (47.5617184, -122.284992), (47.561718, -122.284992), (47.5607964, -122.2849875), (47.5608019, -122.2868469), (47.5608016, -122.2868469), (47.5606924, -122.2868477), (47.5606139, -122.2870536), (47.5605591, -122.287008), (47.5604304, -122.2869011)]","[9853, 9938, 9950, 9951, 9894, 9897, 9887, 9889, 9891, 9892, 9607, 10370, 10372]",0,13,942.946042261,0,0.01378657888931743,"[0.0277, 0.0728, -0.0112, -0.0081, 0.0, -0.0164, -0.0014, 0.0082, -0.0036, 0.0, 0.0, 0.0082, 0.0, 0.0, -0.0111, -0.0111, -0.0458, -0.0657, -0.0657, 0.0731, -0.0417, -0.0417]"
2573,"47.5207588,-122.3657869","47.521352,-122.3646587","[(47.5207588, -122.3657869), (47.520943, -122.365786), (47.5209444, -122.3646291), (47.5211171, -122.3646597), (47.521352, -122.3646587)]","[21397, 21401, 21407, 21414, 21420, 21423, 21432, 21437, 21444, 21710, 20502]",3,8,175.139516834,0.01712920107479438,0.045677869532785007,"[0.0329, -0.0253, 0.0672, -0.0067]"
2574,"47.480403,-122.207812","47.480499,-122.208717",0,0,0,0,0,0,0,0
2575,"47.676646,-122.125513","47.676667,-122.125311",0,0,0,0,0,0,0,0
2576,"47.6513991,-122.3090122","47.6515906,-122.3093936","[(47.6513991, -122.3090122), (47.652154, -122.3105154), (47.6515906, -122.3093936)]",[],0,0,293.743764044,0,0,"[0.0072, 0.0072]"
2577,"47.61302,-122.3367862","47.6115302,-122.3366203","[(47.61302, -122.3367862), (47.6127764, -122.3373688), (47.612629, -122.3372513), (47.6125553, -122.3374045), (47.6116961, -122.3366177), (47.6115757, -122.3365146), (47.6115302, -122.3366203)]",[39605],0,1,242.859643532,0,0.004117604660269366,"[-0.0076, 0.0054, -0.0142, -0.0178, 0.0194, 0.0142]"
2578,"47.6101609,-122.3365823","47.608706,-122.336785","[(47.6101609, -122.3365823), (47.6100898, -122.3367396), (47.6097311, -122.3375968), (47.6088798, -122.3368186), (47.6087306, -122.336717), (47.608706, -122.336785)]",[],0,0,250.805700067,0,0,"[0.0047, -0.0066, 0.0018, 0.011, 0.0491]"
2579,"47.606125,-122.3163463","47.6062811,-122.3173216","[(47.606125, -122.3163463), (47.6061263, -122.3166481), (47.6062787, -122.316648), (47.6062795, -122.3169128), (47.6062811, -122.3173216)]",[41735],1,0,112.780717221,0.008866763970321075,0,"[0.0437, -0.0118, -0.0653, -0.0733]"
2580,"47.383577,-122.232436","47.386587,-122.230255",0,0,0,0,0,0,0,0
2581,"47.306153,-122.232019","47.306137,-122.231948",0,0,0,0,0,0,0,0
2582,"47.6505151,-122.3059481","47.6497792,-122.3058203","[(47.6505151, -122.3059481), (47.6505352, -122.3073227), (47.6498012, -122.3058638), (47.6497792, -122.3058203)]",[],0,0,305.663342106,0,0,"[0.0132, -0.0205, 0.0084]"
2583,"47.6223023,-122.3207787","47.6223273,-122.3207791","[(47.6223023, -122.3207787), (47.6220421, -122.3207746), (47.6223273, -122.3207791)]","[49898, 49902, 49911]",0,3,54.5467799264,0,0.054998663606684574,"[-0.0044, -0.0044]"
2584,"47.6069996,-122.3354346","47.605999,-122.3360674","[(47.6069996, -122.3354346), (47.6070669, -122.3355132), (47.6076434, -122.3360406), (47.6077909, -122.3361429), (47.608653, -122.3369319), (47.6087306, -122.336717), (47.6088798, -122.3368186), (47.6097311, -122.3375968), (47.6096436, -122.3378701), (47.6092845, -122.3387288), (47.6084005, -122.3379202), (47.6082817, -122.3378208), (47.6074195, -122.337032), (47.6072819, -122.3369061), (47.606705, -122.3363783), (47.6065636, -122.3362582), (47.6064651, -122.3364937), (47.605999, -122.3360674)]","[10465, 10450, 10477, 46768, 10588, 10615]",1,5,957.546023134,0.0010443362259781326,0.005221681129890663,"[-0.0055, -0.0027, -0.0331, 0.0, 0.0491, 0.011, 0.0018, 0.0044, -0.0145, -0.0364, -0.0132, -0.0266, -0.0389, 0.0013, -0.0331, 0.0817, 0.0197]"
2585,"47.5449516,-122.3861871","47.5447787,-122.3854327","[(47.5449516, -122.3861871), (47.545012, -122.3858318), (47.5449074, -122.3858328), (47.5447928, -122.3858341), (47.5447818, -122.3856724), (47.5447787, -122.3854327)]","[48206, 48201, 48113]",1,2,98.1403266239,0.010189491256043817,0.020378982512087633,"[-0.0157, -0.0172, -0.0236, 0.0, -0.0841]"
2586,"47.820814,-122.315618","47.821143,-122.318972","[(47.820814, -122.315618), (47.821143, -122.318972)]",[],0,0,684.950030032,0,0,[0.0]
2587,"47.6621861,-122.3474542","47.6622043,-122.3457079","[(47.6621861, -122.3474542), (47.6621862, -122.3475071), (47.6621879, -122.3485017), (47.6622149, -122.3486637), (47.6620519, -122.3486659), (47.6619872, -122.3486672), (47.6619855, -122.3486672), (47.6619855, -122.3486665), (47.661984, -122.348505), (47.6619113, -122.3484118), (47.66199, -122.3482773), (47.6619731, -122.3475133), (47.6619769, -122.3471618), (47.6614391, -122.347153), (47.6614358, -122.3471529), (47.66095, -122.3471634), (47.6611966, -122.3469649), (47.6612532, -122.3469193), (47.6614299, -122.3467771), (47.6619699, -122.3463474), (47.6619585, -122.3463191), (47.6619083, -122.3461943), (47.6619338, -122.3461718), (47.6614982, -122.3461762), (47.6614705, -122.3460142), (47.6614729, -122.3456982), (47.6614722, -122.3456981), (47.6613073, -122.3456954), (47.6613016, -122.3455333), (47.66062, -122.3455406), (47.6606546, -122.344648), (47.6605407, -122.3446493), (47.6605398, -122.3444905), (47.6605398, -122.3444871), (47.6605789, -122.3444867), (47.6606919, -122.3444854), (47.6613006, -122.3444787), (47.661469, -122.3444769), (47.6620217, -122.3444708), (47.6621641, -122.3444476), (47.6622021, -122.3446339), (47.6622043, -122.3457079)]","[113494, 113506, 113516, 126502, 126535, 133368, 133360, 133331, 133336, 133343, 133306, 133309, 133313, 127194, 127196, 127201, 127203, 127207, 127173, 127177, 127178]",3,18,1151.06359095,0.00260628519882495,0.0156377111929497,"[-0.0076, -0.0415, -0.0239, 0.0055, 0.0, 0.0, 0.0493, 0.0493, 0.0111, 0.0673, 0.0453, 0.0568, -0.007, -0.007, -0.007, -0.0082, -0.0082, -0.0082, -0.0584, -0.0897, -0.0897, 0.0387, 0.0454, -0.0638, -0.0498, 0.0217, 0.0217, -0.0574, -0.0449, -0.0535, -0.0553, -0.0575, -0.0575, -0.0302, -0.0557, -0.0296, -0.0107, -0.0228, 0.0628, 0.0205, -0.076]"
2588,"47.656994,-122.313129","47.6550705,-122.3119609","[(47.656994, -122.313129), (47.6569104, -122.3131312), (47.6567592, -122.3131332), (47.6562719, -122.313146), (47.6561487, -122.3131512), (47.6560412, -122.313154), (47.6559207, -122.3131571), (47.6554285, -122.31317), (47.6552761, -122.313166), (47.6552651, -122.3122399), (47.6531121, -122.3124622), (47.6530164, -122.312277), (47.6550705, -122.3119609)]","[147394, 147361, 147362, 147337, 147342, 147344, 147240]",0,7,709.587333105,0,0.009864888609792441,"[-0.049, -0.0536, -0.0443, 0.0511, -0.0418, 0.0746, -0.0439, -0.059, -0.0216, 0.0417, -0.0229, -0.045]"
2589,"47.616502,-122.132535","47.61855,-122.132303",0,0,0,0,0,0,0,0
2590,"47.6157917,-122.3343751","47.6139991,-122.3311652","[(47.6157917, -122.3343751), (47.6157293, -122.3344559), (47.6156146, -122.3346042), (47.6154967, -122.3344258), (47.6148152, -122.3333408), (47.6147042, -122.333169), (47.6145682, -122.3330709), (47.6146231, -122.3329355), (47.6144946, -122.3327844), (47.6144134, -122.3329936), (47.613559, -122.3322121), (47.613638, -122.3320007), (47.6139991, -122.3311652)]","[39449, 39286]",0,2,501.955485075,0,0.003984417063802198,"[0.0249, 0.0118, 0.0267, -0.0305, 0.0392, -0.0119, 0.0337, 0.011, -0.0221, -0.0475, 0.0055, 0.0416]"
2591,"47.6091527,-122.3374213","47.6117948,-122.3379568","[(47.6091527, -122.3374213), (47.6096436, -122.3378701), (47.6097311, -122.3375968), (47.6100898, -122.3367396), (47.6102396, -122.3368515), (47.610324, -122.3366652), (47.6107033, -122.3370094), (47.6111831, -122.337451), (47.6113146, -122.3375277), (47.6117948, -122.3379568)]","[10612, 39603, 46773]",0,3,423.333291022,0,0.007086614881518221,"[0.0087, 0.0044, -0.0066, 0.0107, 0.0, 0.002, 0.0016, 0.0191, 0.0027]"
2592,"47.6056181,-122.3318881","47.6060119,-122.332684","[(47.6056181, -122.3318881), (47.6054862, -122.3322032), (47.6060119, -122.332684)]",[],0,0,105.400355664,0,0,"[0.1408, -0.0511]"
2593,"47.6073719,-122.3049462","47.6059372,-122.3029057","[(47.6073719, -122.3049462), (47.6072237, -122.3049467), (47.6071141, -122.3049471), (47.6062202, -122.3049502), (47.6062183, -122.3038666), (47.6062192, -122.3037046), (47.6062293, -122.3028895), (47.6061214, -122.3028979), (47.6059372, -122.3029057)]","[66993, 66999, 67002, 67006, 67013, 67187, 67194, 67197, 67201, 67217]",3,7,350.506523525,0.008559041839876968,0.019971097626379594,"[-0.0508, -0.0575, -0.0191, -0.0172, -0.0082, 0.0, 0.0083, -0.0791]"
2594,"47.6035406,-122.3322558","47.6028703,-122.3352584","[(47.6035406, -122.3322558), (47.6035093, -122.3322272), (47.6035993, -122.3320046), (47.6034643, -122.3319026), (47.6028813, -122.3313693), (47.6027426, -122.3312425), (47.6026616, -122.3314519), (47.6020044, -122.3308526), (47.6017926, -122.3305441), (47.6016407, -122.3305446), (47.6016404, -122.3305446), (47.6016422, -122.3317392), (47.601591, -122.3318653), (47.601536, -122.3320006), (47.6014656, -122.3319381), (47.6012087, -122.33171), (47.6009713, -122.3314812), (47.6007853, -122.3314157), (47.600798, -122.331724), (47.600798, -122.3327559), (47.6009629, -122.3327559), (47.6009687, -122.3329969), (47.6007988, -122.3329981), (47.6007983, -122.3329981), (47.6008015, -122.3340495), (47.60097, -122.3340488), (47.6016522, -122.3340464), (47.601649, -122.3343112), (47.6018111, -122.3343106), (47.6018117, -122.3347707), (47.6028703, -122.3352584)]","[11415, 26328, 26818, 26824, 26842, 25495, 25243, 25247, 25250, 25252, 25260, 25292, 25385, 25393, 25401, 25405, 25408, 25353, 25356, 25362, 11592, 11618]",16,6,1138.29625588,0.014056094726970883,0.005271035522614082,"[0.0369, 0.0, -0.0237, -0.0118, -0.0497, 0.0827, 0.0291, 0.0061, -0.065, -0.065, -0.0399, -0.0829, -0.0829, 0.0036, 0.0036, 0.0317, -0.0282, 0.0, -0.0162, -0.0109, 0.0221, -0.0106, -0.0106, -0.017, -0.016, -0.0092, 0.0251, -0.0167, 0.0318, -0.0068]"
2595,"47.6499263,-122.3042552","47.6560503,-122.3135057","[(47.6499263, -122.3042552), (47.6492056, -122.3043985), (47.6492057, -122.3044021), (47.6492106, -122.3047417), (47.6509786, -122.3041362), (47.6511165, -122.3041929), (47.6511273, -122.3041973), (47.6506893, -122.3073091), (47.6506896, -122.3073165), (47.6506659, -122.3075652), (47.6504855, -122.3077639), (47.6504738, -122.3077768), (47.6519602, -122.3107309), (47.6528346, -122.3124625), (47.6530164, -122.312277), (47.6531121, -122.3124622), (47.6552651, -122.3122399), (47.6552761, -122.313166), (47.6554285, -122.31317), (47.6559207, -122.3131571), (47.6560412, -122.313154), (47.656049, -122.3133794), (47.6560503, -122.3135057)]","[146710, 146726, 146732, 146737, 146752, 146763, 146767, 146782, 146789, 146792, 146797, 146813, 146816, 146828, 146834, 146840, 146848, 146853, 146859, 146863, 146875, 146881, 147486, 147337, 147342, 147344, 147361, 147362]",0,28,1671.59559004,0,0.016750462950956942,"[0.0094, 0.0, 0.0, -0.0069, 0.035, 0.035, -0.0126, -0.0126, -0.0126, -0.0263, -0.0263, -0.0114, 0.0, 0.0448, -0.0229, 0.0417, -0.0216, -0.059, -0.0439, 0.0746, 0.0177, 0.0403]"
2596,"47.607272,-122.3387798","47.6116401,-122.3378185","[(47.607272, -122.3387798), (47.607711, -122.3391706), (47.6078105, -122.3389335), (47.6081739, -122.3380641), (47.6082817, -122.3378208), (47.6084005, -122.3379202), (47.6092845, -122.3387288), (47.6096436, -122.3378701), (47.6097311, -122.3375968), (47.6100898, -122.3367396), (47.6102396, -122.3368515), (47.610324, -122.3366652), (47.6107033, -122.3370094), (47.6111831, -122.337451), (47.6113146, -122.3375277), (47.6116401, -122.3378185)]","[39603, 46773]",0,2,769.767209361,0,0.002598188095930544,"[0.0627, 0.062, -0.0351, 0.1006, -0.0132, -0.0364, -0.0145, 0.0044, -0.0066, 0.0107, 0.0, 0.002, 0.0016, 0.0191, 0.0027]"
2597,"47.5454037,-122.3870857","47.5447797,-122.3855116","[(47.5454037, -122.3870857), (47.5453604, -122.3870862), (47.5453589, -122.3870862), (47.5453249, -122.3870866), (47.5452462, -122.3870882), (47.5452436, -122.3870882), (47.5449878, -122.3870932), (47.5450934, -122.3864714), (47.5449802, -122.3864295), (47.5449145, -122.3864051), (47.545012, -122.3858318), (47.5449074, -122.3858328), (47.5447928, -122.3858341), (47.5447818, -122.3856724), (47.5447797, -122.3855116)]","[43480, 48132, 48137, 48139, 48143, 48154, 48206, 48216, 48201, 48113]",3,7,236.109514949,0.012705968248036907,0.02964725924541945,"[-0.019, -0.019, -0.019, -0.0187, -0.0187, -0.0187, 0.0255, 0.0244, 0.0244, -0.0157, -0.0172, -0.0236, 0.0, -0.0841]"
2598,"47.384475,-122.232823","47.385033,-122.232475",0,0,0,0,0,0,0,0
2599,"47.254795,-122.445289","47.255146,-122.444862",0,0,0,0,0,0,0,0
2600,"47.243167,-122.525787","47.243602,-122.525634",0,0,0,0,0,0,0,0
2601,"47.763206,-122.344748","47.763658,-122.345859","[(47.763206, -122.344748), (47.763658, -122.345859)]",[],0,0,9.0737782397,0,0,[0.0]
2602,"47.656027,-122.3133793","47.6520998,-122.3110091","[(47.656027, -122.3133793), (47.6559232, -122.3133787), (47.6559207, -122.3131571), (47.6554285, -122.31317), (47.6552761, -122.313166), (47.6552651, -122.3122399), (47.6531121, -122.3124622), (47.6530164, -122.312277), (47.6528346, -122.3124625), (47.6520998, -122.3110091)]","[147361, 147362, 147337, 147342, 147344]",0,5,615.763595737,0,0.008119999354647897,"[-0.0715, 0.018, -0.0439, -0.059, -0.0216, 0.0417, -0.0229, 0.0448, 0.0]"
2603,"47.6071435,-122.3383235","47.6088178,-122.3352412","[(47.6071435, -122.3383235), (47.6078105, -122.3389335), (47.6081739, -122.3380641), (47.6082817, -122.3378208), (47.6084005, -122.3379202), (47.6092845, -122.3387288), (47.6096436, -122.3378701), (47.6097311, -122.3375968), (47.6100898, -122.3367396), (47.609239, -122.3359614), (47.6090968, -122.3358431), (47.6091972, -122.3355883), (47.6088178, -122.3352412)]","[10526, 10552, 10553, 10557, 10559, 27896]",2,4,773.824960884,0.0025845638239869024,0.005169127647973805,"[-0.0693, -0.0351, 0.1006, -0.0132, -0.0364, -0.0145, 0.0044, -0.0066, -0.0216, 0.0221, 0.0135, 0.0389]"
2604,"47.6064622,-122.3334336","47.6073005,-122.3353759","[(47.6064622, -122.3334336), (47.6066819, -122.3336348), (47.6068203, -122.3337494), (47.6073941, -122.3342732), (47.6075343, -122.334408), (47.6081096, -122.3349348), (47.6082482, -122.3350666), (47.6090968, -122.3358431), (47.6087306, -122.336717), (47.608653, -122.3369319), (47.6077909, -122.3361429), (47.6078821, -122.3359405), (47.6077519, -122.3357888), (47.6073005, -122.3353759)]","[10470, 10483, 10484, 10486, 10490, 10491, 10493, 10509, 10510, 10512, 10536, 10492, 46770, 10588, 46769]",7,8,694.89049997,0.010073529570919457,0.011512605223907952,"[0.0223, 0.0, 0.0, -0.0108, -0.0266, 0.0437, -0.0388, -0.0375, 0.0491, 0.0, 0.1039, 0.0, 0.0]"
2605,"47.6057172,-122.334012","47.6069762,-122.3354074","[(47.6057172, -122.334012), (47.6057428, -122.3339489), (47.6063271, -122.3344833), (47.6064506, -122.3346334), (47.6070239, -122.3351578), (47.6069381, -122.3353628), (47.6069762, -122.3354074)]","[46764, 10507, 10508]",0,3,211.214883501,0,0.014203544514834089,"[0.153, 0.0039, 0.0394, -0.0067, 0.0993, -0.0055]"
2606,"47.6029899,-122.3287739","47.6016387,-122.3326381","[(47.6029899, -122.3287739), (47.6026462, -122.3295953), (47.602488, -122.32947), (47.6024183, -122.3294025), (47.6023613, -122.3293474), (47.6023376, -122.3293245), (47.6022576, -122.3292485), (47.6022006, -122.3291944), (47.6019218, -122.3289296), (47.6017934, -122.3288374), (47.6016462, -122.3288521), (47.6010828, -122.3288621), (47.6010828, -122.3288632), (47.6010844, -122.3290658), (47.6010087, -122.329213), (47.600999, -122.3292319), (47.60096, -122.329188), (47.6007943, -122.3291885), (47.6007942, -122.3291885), (47.6007955, -122.3301622), (47.6008065, -122.3303868), (47.6008073, -122.3310001), (47.6007057, -122.3312262), (47.6007851, -122.3313043), (47.6007853, -122.3314157), (47.600798, -122.331724), (47.600798, -122.3327559), (47.6009629, -122.3327559), (47.6016389, -122.3327535), (47.6016387, -122.3326381)]","[26511, 26719, 26726, 26743, 26738, 26765, 26769, 25495, 25243, 25247, 25250, 25252, 25260, 25178]",5,9,793.870242482,0.006298258496715523,0.011336865294087941,"[0.141, -0.1103, -0.045, -0.045, -0.045, -0.0146, -0.0146, -0.0146, -0.0252, -0.1952, -0.0329, 0.0522, 0.0522, -0.0829, -0.0829, 0.0229, -0.1737, -0.1737, -0.0302, -0.0945, -0.0087, -0.0147, 0.0032, 0.0119, 0.0, -0.0162, -0.0109, -0.0106, -0.0401]"
2607,"47.245399,-122.526252","47.243171,-122.525787",0,0,0,0,0,0,0,0
